id_ini,id_fin,containers,viajes,conxviaj
369,552,3,3,1
369,584,2,1,2
369,597,30,3,10
369,606,7,2,4
369,612,517,3,172
369,614,926,3,309
369,618,4,2,2
369,620,362,3,121
369,622,1,1,1
369,628,2,1,2
369,633,134,3,45
369,635,33,1,33
369,639,121,4,30
369,646,1,1,1
369,649,149,4,37
369,650,2,2,1
369,652,174,4,44
369,654,888,4,222
369,657,158,4,40
369,661,245,4,61
369,662,1,1,1
369,664,19,4,5
369,668,206,4,52
369,670,2,2,1
369,673,3,3,1
369,683,5,3,2
369,823,3,1,3
369,834,12,3,4
369,839,111,3,37
369,850,49,3,16
369,852,1,1,1
369,914,1,1,1
369,919,1,1,1
369,922,2,2,1
369,923,4,2,2
369,924,1,1,1
369,926,1,1,1
369,927,1,1,1
369,929,18,1,18
369,935,6,3,2
369,936,11,4,3
369,937,42,3,14
369,943,6,1,6
369,944,6,2,3
369,946,879,5,176
369,968,111,3,37
369,977,1,1,1
369,979,1,1,1
369,981,15,3,5
369,982,1,1,1
369,983,4,2,2
369,985,1,1,1
369,994,165,5,33
369,997,11,2,6
369,998,150,4,38
369,1011,11,3,4
369,1012,2,1,2
369,1031,1,1,1
369,1033,2,1,2
369,1059,1,1,1
369,1072,2,1,2
369,1084,2,1,2
369,1085,1,1,1
369,1086,1,1,1
369,1096,2,2,1
369,1103,10,3,3
369,1109,2,1,2
369,1110,17,4,4
369,1111,4,1,4
369,1112,2,1,2
369,1128,3,2,2
369,1129,7,4,2
369,1199,1,1,1
369,1216,174,4,44
369,1261,78,4,20
369,1282,3,2,2
369,1298,85,4,21
369,1347,2,2,1
369,1349,3,1,3
369,1350,2,2,1
369,1351,5,2,3
370,548,1,1,1
370,552,2,1,2
370,553,295,3,98
370,568,2,1,2
370,571,13,3,4
370,578,13,3,4
370,579,1,1,1
370,580,4,2,2
370,582,1,1,1
370,591,24,3,8
370,595,3,1,3
370,597,56,3,19
370,606,20,1,20
370,612,2792,4,698
370,620,86,4,22
370,622,2,2,1
370,677,3,1,3
370,683,3,3,1
370,701,16,2,8
370,708,12,3,4
370,718,1,1,1
370,719,2,2,1
370,726,1,1,1
370,733,20,1,20
370,737,1,1,1
370,745,11,2,6
370,747,8,2,4
370,748,45,3,15
370,763,5,3,2
370,764,70,3,23
370,768,14,1,14
370,775,6,2,3
370,777,7,2,4
370,798,8,1,8
370,804,28,3,9
370,820,2,1,2
370,823,1,1,1
370,829,1,1,1
370,855,1,1,1
370,858,3,2,2
370,866,4,1,4
370,876,45,2,23
370,878,27,3,9
370,892,5,2,3
370,893,11,2,6
370,897,2,1,2
370,898,1,1,1
370,903,4,1,4
370,906,5,1,5
370,907,2,2,1
370,957,2,1,2
370,958,1,1,1
370,964,1,1,1
370,976,1,1,1
370,993,1,1,1
370,1007,2,1,2
370,1011,1,1,1
370,1017,153,3,51
370,1032,2,1,2
370,1044,13,2,7
370,1047,26,3,9
370,1061,5,1,5
370,1063,1,1,1
370,1066,1,1,1
370,1071,1,1,1
370,1082,58,3,19
370,1083,1,1,1
370,1086,1,1,1
370,1089,1,1,1
370,1094,1,1,1
370,1097,1,1,1
370,1108,1,1,1
370,1121,3,2,2
370,1141,11,3,4
370,1158,5,2,3
370,1159,17,3,6
370,1163,1,1,1
370,1179,1,1,1
370,1183,1,1,1
370,1200,11,2,6
370,1210,6,2,3
370,1216,18,3,6
370,1237,17,3,6
370,1258,62,3,21
370,1261,15,2,8
370,1270,68,3,23
370,1278,16,3,5
370,1281,50,3,17
370,1295,48,3,16
370,1298,18,1,18
370,1350,1,1,1
371,615,1,1,1
372,654,1,1,1
373,553,1,1,1
374,807,1,1,1
375,733,2,1,2
375,987,5,1,5
375,993,5,2,3
376,916,2,1,2
376,945,1,1,1
377,526,1,1,1
377,546,4,2,2
377,548,3,2,2
377,553,3,2,2
377,591,2,2,1
377,597,5,1,5
377,642,1,1,1
377,646,4,3,1
377,649,79,2,40
377,654,27,2,14
377,655,1,1,1
377,661,42,3,14
377,662,1,1,1
377,664,6,2,3
377,677,411,3,137
377,679,3,1,3
377,690,1,1,1
377,700,1,1,1
377,708,7,2,4
377,726,12,2,6
377,733,496,3,165
377,743,1,1,1
377,756,2,1,2
377,761,1,1,1
377,764,7,1,7
377,777,3,1,3
377,804,1,1,1
377,834,7,2,4
377,841,1,1,1
377,851,2,1,2
377,855,2,1,2
377,892,1,1,1
377,893,1,1,1
377,921,2,1,2
377,923,1,1,1
377,937,1,1,1
377,943,1,1,1
377,946,17,3,6
377,976,16,3,5
377,981,3,1,3
377,982,1,1,1
377,994,63,3,21
377,998,82,1,82
377,1011,1,1,1
377,1013,2,1,2
377,1017,8,2,4
377,1034,1,1,1
377,1047,13,3,4
377,1063,1,1,1
377,1103,1,1,1
377,1111,11,2,6
377,1130,1,1,1
377,1141,2,1,2
377,1158,1,1,1
377,1159,2,2,1
377,1200,2,1,2
377,1216,25,3,8
377,1230,1,1,1
377,1258,10,2,5
377,1261,15,3,5
377,1278,1,1,1
377,1295,3,2,2
377,1302,2,1,2
378,552,3,1,3
378,609,1,1,1
378,612,7,1,7
378,613,35,1,35
378,616,57,1,57
378,622,1,1,1
378,639,22,1,22
378,654,1,1,1
378,657,1,1,1
378,839,29,1,29
378,1129,3,1,3
379,553,1,1,1
379,746,1,1,1
380,613,2,1,2
380,620,1,1,1
381,620,1,1,1
382,668,1,1,1
382,674,3,1,3
383,674,1,1,1
383,945,3,1,3
384,620,1,1,1
385,646,1,1,1
385,663,1,1,1
386,1005,1,1,1
387,620,2,1,2
388,993,9,2,5
389,620,1,1,1
390,1048,1,1,1
391,1048,4,2,2
392,650,1,1,1
393,1048,4,2,2
394,1048,4,2,2
395,1131,1,1,1
396,661,1,1,1
397,540,1,1,1
397,546,4,2,2
397,553,2,2,1
397,588,2,2,1
397,602,1,1,1
397,646,3,1,3
397,649,36,3,12
397,652,10,1,10
397,654,136,3,45
397,661,61,3,20
397,662,2,1,2
397,664,2,1,2
397,677,255,3,85
397,679,1,1,1
397,683,4,3,1
397,708,1,1,1
397,726,2,2,1
397,727,1,1,1
397,733,78,3,26
397,777,5,1,5
397,834,8,3,3
397,841,1,1,1
397,922,1,1,1
397,926,1,1,1
397,929,2,1,2
397,935,1,1,1
397,937,299,1,299
397,943,3,1,3
397,946,268,3,89
397,976,2,1,2
397,981,6,2,3
397,982,4,1,4
397,985,1,1,1
397,989,1,1,1
397,994,36,3,12
397,1011,6,2,3
397,1012,2,1,2
397,1017,7,2,4
397,1045,1,1,1
397,1047,17,3,6
397,1061,2,1,2
397,1063,1,1,1
397,1102,1,1,1
397,1103,1,1,1
397,1110,1,1,1
397,1111,2,2,1
397,1128,1,1,1
397,1216,39,3,13
397,1258,3,2,2
397,1261,7,3,2
398,526,6,2,3
398,531,4,1,4
398,539,10,1,10
398,540,1,1,1
398,552,3,2,2
398,597,7,2,4
398,606,8,3,3
398,612,487,2,244
398,613,1,1,1
398,614,112,2,56
398,620,155,2,78
398,633,43,3,14
398,634,1,1,1
398,639,4,3,1
398,648,1,1,1
398,649,1,1,1
398,654,116,3,39
398,657,305,2,153
398,661,2,1,2
398,664,1,1,1
398,668,15,1,15
398,673,2,2,1
398,683,3,2,2
398,834,4,2,2
398,839,3,2,2
398,853,2,1,2
398,876,1,1,1
398,878,1,1,1
398,913,1,1,1
398,917,1,1,1
398,922,2,1,2
398,923,1,1,1
398,926,2,1,2
398,935,4,2,2
398,936,10,2,5
398,937,522,2,261
398,946,64,2,32
398,951,1,1,1
398,968,18,1,18
398,977,2,2,1
398,982,2,2,1
398,985,1,1,1
398,989,1,1,1
398,994,67,2,34
398,997,1,1,1
398,998,72,1,72
398,1011,1,1,1
398,1012,1,1,1
398,1031,1,1,1
398,1086,1,1,1
398,1103,10,2,5
398,1109,3,2,2
398,1110,2,1,2
398,1111,1,1,1
398,1128,2,2,1
398,1129,3,3,1
398,1131,1,1,1
398,1200,2,1,2
398,1214,1,1,1
398,1216,116,2,58
398,1261,6,2,3
398,1263,2,2,1
398,1298,18,2,9
398,1351,2,2,1
399,614,500,3,167
399,620,173,3,58
399,633,107,1,107
399,639,37,1,37
399,642,134,1,134
399,648,62,2,31
399,654,525,2,263
399,655,3,2,2
399,661,32,3,11
399,668,1,1,1
399,673,1,1,1
399,689,2,1,2
399,834,1,1,1
399,878,1,1,1
399,880,3,1,3
399,926,1,1,1
399,937,1,1,1
399,946,16,2,8
399,976,25,1,25
399,994,27,2,14
399,1059,2,1,2
399,1103,6,2,3
399,1109,2,1,2
399,1347,10,2,5
400,540,1,1,1
400,546,3,1,3
400,548,1,1,1
400,612,12,1,12
400,614,3058,3,1019
400,620,326,4,82
400,639,5,1,5
400,642,2,2,1
400,646,41,2,21
400,648,124,3,41
400,649,7,2,4
400,654,272,4,68
400,655,2,1,2
400,657,1,1,1
400,661,80,4,20
400,664,1,1,1
400,665,145,2,73
400,668,46,2,23
400,670,11,2,6
400,673,1,1,1
400,834,4,3,1
400,839,65,1,65
400,843,2,1,2
400,851,4,1,4
400,852,1,1,1
400,866,6,1,6
400,874,2,1,2
400,876,1,1,1
400,878,1,1,1
400,923,1,1,1
400,926,2,1,2
400,935,4,2,2
400,936,6,2,3
400,937,1,1,1
400,946,3,3,1
400,976,170,3,57
400,990,1,1,1
400,993,1,1,1
400,994,32,3,11
400,997,2,1,2
400,998,1,1,1
400,1011,1,1,1
400,1012,1,1,1
400,1031,1,1,1
400,1056,1,1,1
400,1096,1,1,1
400,1103,6,2,3
400,1109,1,1,1
400,1110,3,1,3
400,1111,5,1,5
400,1128,3,1,3
400,1130,1,1,1
400,1347,4,2,2
401,614,1436,2,718
401,620,71,2,36
401,628,1,1,1
401,635,1,1,1
401,644,37,1,37
401,646,122,1,122
401,648,120,1,120
401,649,13,2,7
401,651,1,1,1
401,654,156,3,52
401,655,2,1,2
401,657,162,1,162
401,661,57,3,19
401,665,29,1,29
401,668,27,3,9
401,689,2,1,2
401,733,53,1,53
401,834,17,2,9
401,839,5,1,5
401,876,1,1,1
401,878,1,1,1
401,926,2,2,1
401,935,4,2,2
401,946,6,1,6
401,976,127,2,64
401,982,1,1,1
401,994,59,3,20
401,1011,1,1,1
401,1031,1,1,1
401,1038,1,1,1
401,1096,1,1,1
401,1103,10,2,5
401,1109,5,2,3
401,1110,2,1,2
401,1129,44,2,22
401,1347,4,2,2
401,1348,1,1,1
402,522,2,1,2
402,540,2,2,1
402,543,1,1,1
402,546,4,2,2
402,548,4,3,1
402,620,49,3,16
402,626,1,1,1
402,628,5,2,3
402,630,3,2,2
402,633,2,2,1
402,634,1,1,1
402,639,10,2,5
402,641,1,1,1
402,642,52,2,26
402,646,5,2,3
402,648,1,1,1
402,649,3,2,2
402,651,4,2,2
402,652,1,1,1
402,654,78,3,26
402,661,2,2,1
402,664,1,1,1
402,670,1225,3,408
402,674,23,1,23
402,839,335,3,112
402,852,4,3,1
402,860,1,1,1
402,873,2,1,2
402,874,1,1,1
402,876,2,2,1
402,878,7,3,2
402,922,1,1,1
402,935,3,2,2
402,936,2,2,1
402,943,2,2,1
402,997,2,1,2
402,998,1,1,1
402,1000,2,2,1
402,1031,3,2,2
402,1054,1,1,1
402,1056,3,2,2
402,1059,3,2,2
402,1096,3,2,2
402,1109,9,3,3
402,1110,5,2,3
402,1128,10,3,3
402,1129,30,3,10
402,1347,6,3,2
402,1348,4,2,2
402,1350,1,1,1
402,1351,3,1,3
403,526,1,1,1
403,571,3,3,1
403,576,1,1,1
403,578,8,3,3
403,588,3,2,2
403,591,5,2,3
403,595,15,4,4
403,620,81,4,20
403,733,215,5,43
403,806,2,1,2
403,848,21,3,7
403,911,109,1,109
403,987,1,1,1
403,1063,4,1,4
403,1137,9,3,3
403,1141,9,3,3
403,1158,11,4,3
403,1159,3,3,1
403,1160,2,2,1
403,1161,1,1,1
403,1172,1,1,1
403,1178,1,1,1
403,1200,17,5,3
403,1233,42,5,8
403,1240,1,1,1
403,1242,1,1,1
403,1258,40,5,8
403,1270,4,3,1
403,1275,1,1,1
403,1281,172,5,34
403,1295,83,5,17
403,1336,4,3,1
403,1339,6,3,2
403,1341,12,2,6
404,646,1,1,1
405,639,1,1,1
405,674,1,1,1
406,807,1,1,1
407,807,2,1,2
408,1048,1,1,1
409,663,1,1,1
409,916,2,1,2
410,945,4,1,4
411,650,1,1,1
412,522,8,3,3
412,546,3,2,2
412,548,17,5,3
412,553,24,5,5
412,571,4,3,1
412,573,7,3,2
412,577,2,1,2
412,595,3,2,2
412,606,9,2,5
412,607,5,1,5
412,609,31,5,6
412,621,1,1,1
412,646,43,2,22
412,654,27,4,7
412,661,2,2,1
412,675,5,2,3
412,677,63,7,9
412,679,11,2,6
412,683,7,3,2
412,701,5,3,2
412,708,11,3,4
412,722,1,1,1
412,726,6,4,2
412,737,1,1,1
412,745,240,7,34
412,747,4,2,2
412,748,1,1,1
412,755,1,1,1
412,757,5,2,3
412,763,2,2,1
412,764,14,6,2
412,777,3,2,2
412,804,12,4,3
412,813,176,7,25
412,829,1,1,1
412,834,34,6,6
412,837,1,1,1
412,841,62,7,9
412,842,1,1,1
412,848,3,1,3
412,855,10,4,3
412,858,7,3,2
412,859,3,1,3
412,876,1,1,1
412,878,1,1,1
412,890,3,2,2
412,891,2,2,1
412,897,2,2,1
412,907,2,2,1
412,908,4,4,1
412,939,1,1,1
412,951,1,1,1
412,953,1,1,1
412,958,4,1,4
412,965,1,1,1
412,981,3,3,1
412,993,3,1,3
412,994,15,5,3
412,1002,2,1,2
412,1011,18,6,3
412,1017,381,7,54
412,1038,1,1,1
412,1042,789,7,113
412,1060,1,1,1
412,1066,4,2,2
412,1071,6,4,2
412,1076,1,1,1
412,1081,6,2,3
412,1086,9,4,2
412,1090,1,1,1
412,1091,2,1,2
412,1094,1,1,1
412,1102,1,1,1
412,1103,24,7,3
412,1108,1,1,1
412,1116,2,2,1
412,1127,7,3,2
412,1141,28,7,4
412,1158,1,1,1
412,1184,22,3,7
412,1190,2,1,2
412,1200,112,7,16
412,1216,97,7,14
412,1242,12,4,3
412,1251,295,7,42
412,1258,21,4,5
412,1261,6,2,3
412,1270,26,7,4
412,1278,21,7,3
412,1281,273,7,39
412,1295,114,7,16
412,1339,4,2,2
412,1341,1,1,1
412,1350,1,1,1
413,522,1,1,1
413,546,5,3,2
413,548,5,3,2
413,550,1,1,1
413,553,13,2,7
413,571,1,1,1
413,573,2,1,2
413,609,14,3,5
413,621,4,3,1
413,622,312,2,156
413,646,129,2,65
413,654,10,1,10
413,661,3,1,3
413,675,1,1,1
413,677,24,3,8
413,683,1,1,1
413,694,1,1,1
413,701,3,2,2
413,708,10,1,10
413,745,28,3,9
413,747,10,2,5
413,764,4,3,1
413,775,1,1,1
413,777,1,1,1
413,781,4,1,4
413,804,8,2,4
413,813,38,3,13
413,833,1,1,1
413,834,15,4,4
413,841,21,3,7
413,842,1,1,1
413,848,3,1,3
413,897,1,1,1
413,906,1,1,1
413,908,9,2,5
413,946,1,1,1
413,958,2,1,2
413,994,7,3,2
413,1011,11,3,4
413,1017,116,5,23
413,1038,4,2,2
413,1042,393,4,98
413,1066,2,1,2
413,1081,2,1,2
413,1086,4,2,2
413,1089,1,1,1
413,1103,15,5,3
413,1116,1,1,1
413,1123,1,1,1
413,1141,8,4,2
413,1184,12,2,6
413,1200,36,3,12
413,1206,1,1,1
413,1216,32,3,11
413,1242,2,2,1
413,1251,96,3,32
413,1258,1,1,1
413,1270,7,2,4
413,1278,11,4,3
413,1281,101,3,34
413,1295,35,3,12
413,1339,4,2,2
413,1350,1,1,1
414,522,52,8,7
414,540,3,3,1
414,543,2,1,2
414,546,4,3,1
414,548,20,7,3
414,550,6,4,2
414,553,41,7,6
414,561,1,1,1
414,568,1,1,1
414,571,17,4,4
414,573,19,9,2
414,576,1,1,1
414,577,2,2,1
414,578,9,2,5
414,591,1,1,1
414,595,15,4,4
414,606,32,2,16
414,607,2,1,2
414,609,53,8,7
414,621,2,1,2
414,624,40,2,20
414,646,21,1,21
414,649,1,1,1
414,654,112,10,11
414,661,5,2,3
414,675,2,2,1
414,677,176,12,15
414,679,11,2,6
414,681,1,1,1
414,683,25,8,3
414,689,18,4,5
414,694,3,1,3
414,700,1,1,1
414,701,15,4,4
414,708,10,8,1
414,723,3,3,1
414,726,33,6,6
414,727,2,1,2
414,728,1,1,1
414,736,1,1,1
414,737,2,1,2
414,745,553,12,46
414,747,39,7,6
414,755,3,2,2
414,757,30,5,6
414,763,40,7,6
414,764,25,10,3
414,765,6,2,3
414,775,1,1,1
414,777,4,2,2
414,798,1,1,1
414,804,19,7,3
414,813,267,12,22
414,825,5,2,3
414,827,2,1,2
414,828,2,1,2
414,829,6,6,1
414,830,3,2,2
414,832,8,4,2
414,833,8,3,3
414,834,71,12,6
414,837,1,1,1
414,840,1,1,1
414,841,74,12,6
414,842,4,4,1
414,848,20,5,4
414,855,29,6,5
414,858,13,5,3
414,859,4,3,1
414,876,1,1,1
414,878,2,2,1
414,883,9,2,5
414,890,12,6,2
414,891,1,1,1
414,893,2,2,1
414,897,5,4,1
414,903,4,1,4
414,907,2,2,1
414,908,17,6,3
414,912,1,1,1
414,937,1,1,1
414,951,3,3,1
414,953,2,2,1
414,957,3,1,3
414,958,2,2,1
414,960,1,1,1
414,964,3,3,1
414,965,4,3,1
414,973,3,3,1
414,981,36,4,9
414,993,1,1,1
414,994,95,11,9
414,998,2,1,2
414,1011,42,11,4
414,1012,6,2,3
414,1017,901,12,75
414,1028,2,1,2
414,1038,3,3,1
414,1041,2,2,1
414,1042,986,12,82
414,1045,2,1,2
414,1060,4,3,1
414,1063,29,6,5
414,1066,16,5,3
414,1067,3,1,3
414,1071,15,7,2
414,1076,1,1,1
414,1081,1,1,1
414,1085,2,2,1
414,1086,14,5,3
414,1089,1,1,1
414,1091,1,1,1
414,1094,1,1,1
414,1103,99,12,8
414,1105,4,4,1
414,1108,17,3,6
414,1127,9,6,2
414,1141,47,10,5
414,1148,1,1,1
414,1158,8,4,2
414,1159,8,2,4
414,1163,2,2,1
414,1184,26,6,4
414,1200,165,12,14
414,1203,1,1,1
414,1216,114,12,10
414,1242,16,8,2
414,1244,1,1,1
414,1245,1,1,1
414,1251,507,12,42
414,1252,8,3,3
414,1258,51,10,5
414,1259,1,1,1
414,1261,13,5,3
414,1270,84,10,8
414,1278,37,10,4
414,1281,653,12,54
414,1295,245,11,22
414,1297,1,1,1
414,1303,1,1,1
414,1336,1,1,1
414,1339,16,6,3
414,1341,4,4,1
414,1351,1,1,1
415,522,26,6,4
415,526,2,1,2
415,543,1,1,1
415,546,3,2,2
415,548,14,4,4
415,550,6,3,2
415,551,1,1,1
415,553,18,6,3
415,571,12,3,4
415,573,3,2,2
415,591,4,3,1
415,595,10,4,3
415,601,9,1,9
415,602,3,1,3
415,606,38,1,38
415,609,48,7,7
415,613,1,1,1
415,621,1,1,1
415,646,101,1,101
415,649,14,1,14
415,654,20,5,4
415,661,12,1,12
415,675,2,1,2
415,677,85,8,11
415,679,10,1,10
415,683,15,5,3
415,689,7,3,2
415,692,1,1,1
415,700,3,1,3
415,701,3,2,2
415,708,8,3,3
415,726,14,4,4
415,744,1,1,1
415,745,281,8,35
415,747,26,3,9
415,755,1,1,1
415,757,2,2,1
415,763,8,3,3
415,764,6,3,2
415,765,3,1,3
415,777,3,2,2
415,804,22,7,3
415,813,153,8,19
415,829,2,1,2
415,832,2,2,1
415,833,1,1,1
415,834,49,8,6
415,837,2,1,2
415,838,1,1,1
415,841,72,8,9
415,842,2,2,1
415,843,1,1,1
415,844,1,1,1
415,848,10,3,3
415,855,8,4,2
415,858,2,2,1
415,859,4,3,1
415,878,2,2,1
415,890,6,4,2
415,893,2,2,1
415,897,7,5,1
415,907,1,1,1
415,908,11,4,3
415,911,1,1,1
415,912,1,1,1
415,937,3,2,2
415,953,2,2,1
415,958,2,2,1
415,962,2,1,2
415,965,8,2,4
415,973,1,1,1
415,981,51,3,17
415,993,1,1,1
415,994,80,7,11
415,1011,44,7,6
415,1012,4,3,1
415,1017,462,8,58
415,1038,1,1,1
415,1042,613,8,77
415,1046,1,1,1
415,1060,1,1,1
415,1063,17,5,3
415,1066,11,4,3
415,1067,5,1,5
415,1071,1,1,1
415,1081,1,1,1
415,1086,10,5,2
415,1089,4,1,4
415,1103,54,8,7
415,1106,1,1,1
415,1123,1,1,1
415,1124,1,1,1
415,1141,17,6,3
415,1158,2,1,2
415,1163,1,1,1
415,1184,16,5,3
415,1200,79,7,11
415,1216,134,8,17
415,1230,1,1,1
415,1242,10,5,2
415,1251,324,8,41
415,1252,8,2,4
415,1258,16,5,3
415,1261,6,2,3
415,1270,47,7,7
415,1278,19,6,3
415,1281,377,8,47
415,1282,1,1,1
415,1292,1,1,1
415,1295,85,8,11
415,1311,1,1,1
415,1331,1,1,1
415,1335,1,1,1
415,1339,16,5,3
415,1340,2,2,1
415,1341,7,3,2
415,1351,1,1,1
415,1353,2,2,1
416,609,1810,5,362
416,613,3233,6,539
416,616,204,2,102
417,1219,1,1,1
418,1042,1,1,1
419,620,1,1,1
420,620,1,1,1
421,681,7,1,7
422,675,2,1,2
422,681,2,1,2
423,522,1,1,1
423,561,2,1,2
423,591,1,1,1
423,595,13,2,7
423,620,60,2,30
423,679,1,1,1
423,733,18,2,9
423,745,2,1,2
423,747,1,1,1
423,764,1,1,1
423,951,1,1,1
423,957,1,1,1
423,965,1,1,1
423,993,1,1,1
423,1007,1,1,1
423,1063,4,2,2
423,1081,2,1,2
423,1118,1,1,1
423,1121,1,1,1
423,1137,1,1,1
423,1139,1,1,1
423,1141,9,2,5
423,1145,2,2,1
423,1158,2,1,2
423,1160,1,1,1
423,1200,11,2,6
423,1216,2,2,1
423,1223,2,1,2
423,1224,1,1,1
423,1231,1,1,1
423,1233,5,2,3
423,1250,1,1,1
423,1254,1,1,1
423,1258,70,2,35
423,1261,1,1,1
423,1270,1,1,1
423,1278,40,2,20
423,1281,51,2,26
423,1298,2,1,2
423,1336,1,1,1
423,1341,6,1,6
424,735,179,1,179
424,948,32,1,32
425,746,3,1,3
425,1242,1,1,1
426,566,1,1,1
426,612,51,3,17
426,613,105,2,53
426,616,75,2,38
426,622,200,1,200
426,639,6,1,6
426,646,1,1,1
426,649,213,2,107
426,651,1,1,1
426,654,88,1,88
426,670,602,3,201
426,850,1,1,1
426,946,5,1,5
426,997,2,1,2
426,998,84,1,84
426,1110,4,1,4
426,1111,1,1,1
426,1128,6,2,3
426,1131,1,1,1
427,673,1,1,1
428,615,4,1,4
429,674,1,1,1
430,550,1,1,1
430,553,14,4,4
430,622,335,5,67
430,683,3,2,2
430,708,13,3,4
430,718,1,1,1
430,723,1,1,1
430,745,2,1,2
430,747,17,5,3
430,764,3,2,2
430,777,1,1,1
430,834,3,1,3
430,1011,1,1,1
430,1017,26,5,5
430,1042,10,3,3
430,1089,2,1,2
430,1094,1,1,1
430,1103,3,3,1
430,1141,15,1,15
430,1200,4,1,4
430,1216,1,1,1
430,1242,14,1,14
430,1252,8,1,8
430,1258,1,1,1
430,1278,2,2,1
430,1336,2,1,2
430,1339,1,1,1
431,650,1,1,1
431,661,2,1,2
432,1042,1,1,1
433,615,1530,3,510
433,620,58,3,19
433,649,478,3,159
433,654,1843,3,614
433,661,16,2,8
433,668,3,1,3
433,673,3,3,1
433,839,181,3,60
433,850,1,1,1
433,923,3,2,2
433,937,4,1,4
433,946,1,1,1
433,998,1,1,1
433,1031,1,1,1
433,1035,1,1,1
433,1038,68,2,34
433,1042,2,1,2
433,1056,2,2,1
433,1110,2,2,1
433,1129,4,2,2
434,526,36,6,6
434,527,3,1,3
434,529,1,1,1
434,562,1,1,1
434,564,13,6,2
434,565,34,6,6
434,566,29,6,5
434,567,1,1,1
434,568,185,6,31
434,573,11,1,11
434,575,12,5,2
434,576,54,6,9
434,578,184,6,31
434,579,5,2,3
434,580,3,3,1
434,608,12,3,4
434,609,599,6,100
434,618,4,2,2
434,620,79,6,13
434,621,16,3,5
434,686,1,1,1
434,733,870,6,145
434,734,1,1,1
434,763,5,1,5
434,764,1,1,1
434,820,1,1,1
434,823,1,1,1
434,897,1,1,1
434,975,2,1,2
434,1007,2,2,1
434,1066,1,1,1
434,1072,5,4,1
434,1075,3,2,2
434,1118,1,1,1
434,1258,1,1,1
434,1310,1,1,1
434,1336,26,6,4
435,526,2,1,2
435,540,1,1,1
435,615,850,2,425
435,620,65,2,33
435,649,895,2,448
435,654,680,2,340
435,661,18,2,9
435,673,2,1,2
435,839,45,2,23
435,923,1,1,1
435,946,2,1,2
435,998,1,1,1
435,1031,1,1,1
435,1038,7,1,7
435,1052,1,1,1
435,1096,1,1,1
435,1129,1,1,1
436,735,1,1,1
436,843,1,1,1
436,1042,2,1,2
437,522,1,1,1
437,523,2,1,2
437,526,19,5,4
437,527,3,1,3
437,531,1,1,1
437,540,1,1,1
437,546,5,1,5
437,548,1,1,1
437,551,3,2,2
437,553,77,3,26
437,559,1,1,1
437,560,2,1,2
437,562,1,1,1
437,569,1,1,1
437,570,1,1,1
437,571,2,2,1
437,573,1,1,1
437,577,6,1,6
437,578,2,2,1
437,582,9,2,5
437,585,1,1,1
437,588,8,3,3
437,591,16,3,5
437,595,18,3,6
437,606,7,3,2
437,618,5,1,5
437,620,418,3,139
437,622,1,1,1
437,657,50,1,50
437,675,14,2,7
437,677,10,1,10
437,679,113,3,38
437,682,3,1,3
437,683,1,1,1
437,686,1,1,1
437,690,11,1,11
437,691,1,1,1
437,697,3,1,3
437,701,2,1,2
437,708,428,3,143
437,717,1,1,1
437,718,15,3,5
437,719,4,2,2
437,720,1,1,1
437,721,1,1,1
437,726,189,3,63
437,737,1,1,1
437,738,1,1,1
437,743,47,3,16
437,745,99,3,33
437,747,55,3,18
437,748,27,3,9
437,749,1,1,1
437,755,1,1,1
437,756,4,1,4
437,757,2,2,1
437,759,1,1,1
437,761,1,1,1
437,762,11,1,11
437,763,49,3,16
437,764,90,3,30
437,765,3,1,3
437,766,1,1,1
437,771,1,1,1
437,774,2,1,2
437,775,5,2,3
437,776,1,1,1
437,777,64,3,21
437,780,5,2,3
437,784,1,1,1
437,786,3,2,2
437,789,1,1,1
437,793,1,1,1
437,798,1,1,1
437,802,4,3,1
437,804,178,3,59
437,806,2,1,2
437,810,4,3,1
437,813,3,2,2
437,816,2,2,1
437,817,4,3,1
437,820,4,1,4
437,823,6,2,3
437,826,7,3,2
437,829,5,3,2
437,830,1,1,1
437,832,3,1,3
437,836,2,2,1
437,838,2,1,2
437,841,31,3,10
437,847,10,1,10
437,848,10,3,3
437,855,2,2,1
437,858,14,3,5
437,874,2,1,2
437,885,3,2,2
437,889,1,1,1
437,892,42,3,14
437,893,28,3,9
437,895,1,1,1
437,896,2,1,2
437,897,2,1,2
437,902,5,2,3
437,905,1,1,1
437,907,1,1,1
437,911,9,3,3
437,913,1,1,1
437,941,2,1,2
437,951,1,1,1
437,953,1,1,1
437,955,5,1,5
437,958,9,2,5
437,960,12,3,4
437,969,2,2,1
437,975,1,1,1
437,981,1,1,1
437,987,1,1,1
437,993,13,3,4
437,1006,4,1,4
437,1007,4,2,2
437,1013,29,3,10
437,1017,514,3,171
437,1023,1,1,1
437,1025,1,1,1
437,1027,1,1,1
437,1028,2,2,1
437,1030,4,2,2
437,1031,1,1,1
437,1041,1,1,1
437,1042,4,2,2
437,1045,7,2,4
437,1046,1,1,1
437,1060,1,1,1
437,1061,6,3,2
437,1062,4,2,2
437,1063,14,3,5
437,1064,1,1,1
437,1066,5,3,2
437,1067,3,2,2
437,1068,1,1,1
437,1072,2,2,1
437,1077,1,1,1
437,1081,1,1,1
437,1086,1,1,1
437,1089,8,2,4
437,1091,4,2,2
437,1092,2,2,1
437,1094,1,1,1
